"BehaviorSpace results (NetLogo 6.0.4)"
"MAGENTA_ABM_combined.nlogo"
"MAGENTA_experiment_onefarmer"
"07/12/2019 16:20:55:285 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-7","7","-7","7"
"[run number]","bounded-rationality?","bonus-agg","bounded-threshold","base-p","persistence","bonus-wat","water-bonus","dist","change-lim","no-agents","[step]","budget","r:get ""ay.sum""","r:get ""hi""","r:get ""wq"""
"12657","false","0.15","uniform","0.15","profit","0.05","as ES model","1","2","1","100","45.52771439022064","24.804159354847165","77","82.58"
"12658","false","0.15","uniform","0.15","profit","0.05","as ES model","1","2","1","100","45.52771439022047","24.804159354847165","77","82.58"
"12659","false","0.15","uniform","0.15","profit","0.05","as ES model","1","2","1","100","45.52771439022064","24.804159354847165","77","82.58"
"12660","false","0.15","uniform","0.15","profit","0.05","as ES model","1","2","1","100","45.52771439022024","24.804159354847165","77","82.58"
"12661","false","0.15","uniform","0.15","profit","0.05","as ES model","1","3","1","100","50.03171634439383","16.879090445937468","84.5","87.88"
"12662","false","0.15","uniform","0.15","profit","0.05","as ES model","1","3","1","100","50.03171634439383","16.879090445937468","84.5","87.88"
"12663","false","0.15","uniform","0.15","profit","0.05","as ES model","1","3","1","100","50.03171634439377","16.879090445937468","84.5","87.88"
"12664","false","0.15","uniform","0.15","profit","0.05","as ES model","1","3","1","100","50.03171634439377","16.879090445937468","84.5","87.88"
"12665","false","0.15","uniform","0.15","profit","0.05","as ES model","1","3","1","100","50.03171634439383","16.879090445937468","84.5","87.88"
"12666","false","0.15","uniform","0.15","profit","0.05","as ES model","1","4","1","100","50.346847362958385","16.291241927968937","85","88.23"
"12667","false","0.15","uniform","0.15","profit","0.05","as ES model","1","4","1","100","50.346847362958044","16.291241927968937","85","88.23"
"12668","false","0.15","uniform","0.15","profit","0.05","as ES model","1","4","1","100","50.34684736295844","16.291241927968937","85","88.23"
"12669","false","0.15","uniform","0.15","profit","0.05","as ES model","1","4","1","100","50.346847362958044","16.291241927968937","85","88.23"
"12670","false","0.15","uniform","0.15","profit","0.05","as ES model","1","4","1","100","50.346847362958385","16.291241927968937","85","88.23"
"12671","false","0.15","uniform","0.15","profit","0.05","as ES model","1","5","1","100","50.3395250324881","16.31301409530109","85","88.06"
"12672","false","0.15","uniform","0.15","profit","0.05","as ES model","1","5","1","100","50.339525032487984","16.31301409530109","85","88.06"
"12673","false","0.15","uniform","0.15","profit","0.05","as ES model","1","5","1","100","50.33952503248787","16.31301409530109","85","88.06"
"12674","false","0.15","uniform","0.15","profit","0.05","as ES model","1","5","1","100","50.33952503248793","16.31301409530109","85","88.06"
"12675","false","0.15","uniform","0.15","profit","0.05","as ES model","1","5","1","100","50.33952503248827","16.31301409530109","85","88.06"
"12676","false","0.15","uniform","0.15","profit","0.05","as ES model","1","6","1","100","50.92183083924493","15.267950063357047","86","88.52"
"12677","false","0.15","uniform","0.15","profit","0.05","as ES model","1","6","1","100","50.92183083924493","15.267950063357047","86","88.52"
"12678","false","0.15","uniform","0.15","profit","0.05","as ES model","1","6","1","100","50.92183083924493","15.267950063357047","86","88.52"
"12679","false","0.15","uniform","0.15","profit","0.05","as ES model","1","6","1","100","50.921830839244706","15.267950063357047","86","88.52"
"12680","false","0.15","uniform","0.15","profit","0.05","as ES model","1","6","1","100","50.921830839244876","15.267950063357047","86","88.52"
"12681","false","0.15","uniform","0.15","profit","0.05","as ES model","1","7","1","100","50.64933083924495","15.768709911996856","85.5","88.29"
"12682","false","0.15","uniform","0.15","profit","0.05","as ES model","1","7","1","100","50.64933083924518","15.768709911996856","85.5","88.29"
"12683","false","0.15","uniform","0.15","profit","0.05","as ES model","1","7","1","100","50.649330839245124","15.768709911996856","85.5","88.29"
"12684","false","0.15","uniform","0.15","profit","0.05","as ES model","1","7","1","100","50.64933083924484","15.768709911996856","85.5","88.29"
"12685","false","0.15","uniform","0.15","profit","0.05","as ES model","1","7","1","100","50.64933083924461","15.768709911996856","85.5","88.29"
"12686","false","0.15","uniform","0.15","profit","0.05","as ES model","1","8","1","100","50.929153169715335","15.224405728692625","86","88.69"
"12687","false","0.15","uniform","0.15","profit","0.05","as ES model","1","8","1","100","50.92915316971545","15.224405728692625","86","88.69"
"12688","false","0.15","uniform","0.15","profit","0.05","as ES model","1","8","1","100","50.92915316971482","15.224405728692625","86","88.69"
"12689","false","0.15","uniform","0.15","profit","0.05","as ES model","1","8","1","100","50.929153169715505","15.224405728692625","86","88.69"
"12690","false","0.15","uniform","0.15","profit","0.05","as ES model","1","8","1","100","50.92915316971499","15.224405728692625","86","88.69"
"12691","false","0.15","uniform","0.15","profit","0.05","as ES model","1","9","1","100","50.64933083924461","15.768709911996856","85.5","88.29"
"12692","false","0.15","uniform","0.15","profit","0.05","as ES model","1","9","1","100","50.6493308392449","15.768709911996856","85.5","88.29"
"12693","false","0.15","uniform","0.15","profit","0.05","as ES model","1","9","1","100","50.64933083924501","15.768709911996856","85.5","88.29"
"12694","false","0.15","uniform","0.15","profit","0.05","as ES model","1","9","1","100","50.649330839245124","15.768709911996856","85.5","88.29"
"12695","false","0.15","uniform","0.15","profit","0.05","as ES model","1","9","1","100","50.64933083924507","15.768709911996856","85.5","88.29"
"12696","false","0.15","uniform","0.15","profit","0.05","as ES model","1","10","1","100","50.61402215115032","15.812254246661277","85.5","88.34"
"12697","false","0.15","uniform","0.15","profit","0.05","as ES model","1","10","1","100","50.61402215115032","15.812254246661277","85.5","88.34"
"12698","false","0.15","uniform","0.15","profit","0.05","as ES model","1","10","1","100","50.61402215115032","15.812254246661277","85.5","88.34"
"12699","false","0.15","uniform","0.15","profit","0.05","as ES model","1","10","1","100","50.614022151150266","15.812254246661277","85.5","88.34"
"12700","false","0.15","uniform","0.15","profit","0.05","as ES model","1","10","1","100","50.61402215115032","15.812254246661277","85.5","88.34"
"12701","false","0.15","uniform","0.15","profit","0.1","as ES model","1","1","1","100","39.059796930757045","34.449229482998156","66.5","69.74"
"12702","false","0.15","uniform","0.15","profit","0.1","as ES model","1","1","1","100","39.059796930757045","34.449229482998156","66.5","69.74"
"12703","false","0.15","uniform","0.15","profit","0.1","as ES model","1","1","1","100","39.05979693075716","34.449229482998156","66.5","69.74"
"12704","false","0.15","uniform","0.15","profit","0.1","as ES model","1","1","1","100","39.05979693075682","34.449229482998156","66.5","69.74"
"12705","false","0.15","uniform","0.15","profit","0.1","as ES model","1","1","1","100","39.059796930756875","34.449229482998156","66.5","69.74"
"12706","false","0.15","uniform","0.15","profit","0.1","as ES model","1","2","1","100","58.594432891411486","8.758072031038424","92","96.63"
"12707","false","0.15","uniform","0.15","profit","0.1","as ES model","1","2","1","100","58.59443289141086","8.758072031038424","92","96.63"
"12708","false","0.15","uniform","0.15","profit","0.1","as ES model","1","2","1","100","58.59443289141126","8.758072031038424","92","96.63"
"12709","false","0.15","uniform","0.15","profit","0.1","as ES model","1","2","1","100","58.594432891411316","8.758072031038424","92","96.63"
"12710","false","0.15","uniform","0.15","profit","0.1","as ES model","1","2","1","100","58.59443289141137","8.758072031038424","92","96.63"
"12711","false","0.15","uniform","0.15","profit","0.1","as ES model","1","3","1","100","58.31612150311037","9.302376214342654","91.5","96.45"
"12712","false","0.15","uniform","0.15","profit","0.1","as ES model","1","3","1","100","58.31612150311048","9.302376214342654","91.5","96.45"
"12713","false","0.15","uniform","0.15","profit","0.1","as ES model","1","3","1","100","58.31612150311014","9.302376214342654","91.5","96.45"
"12714","false","0.15","uniform","0.15","profit","0.1","as ES model","1","3","1","100","58.316121503110935","9.302376214342654","91.5","96.45"
"12715","false","0.15","uniform","0.15","profit","0.1","as ES model","1","3","1","100","58.316121503110594","9.302376214342654","91.5","96.45"
"12716","false","0.15","uniform","0.15","profit","0.1","as ES model","1","4","1","100","58.59506140184129","8.736299863706275","92","96.64"
"12717","false","0.15","uniform","0.15","profit","0.1","as ES model","1","4","1","100","58.59506140184078","8.736299863706275","92","96.64"
"12718","false","0.15","uniform","0.15","profit","0.1","as ES model","1","4","1","100","58.59506140184078","8.736299863706275","92","96.64"
"12719","false","0.15","uniform","0.15","profit","0.1","as ES model","1","4","1","100","58.59506140184118","8.736299863706275","92","96.64"
"12720","false","0.15","uniform","0.15","profit","0.1","as ES model","1","4","1","100","58.595061401841065","8.736299863706275","92","96.64"
"12721","false","0.15","uniform","0.15","profit","0.1","as ES model","1","5","1","100","58.03362150311057","9.803136062982464","91","96.22"
"12722","false","0.15","uniform","0.15","profit","0.1","as ES model","1","5","1","100","58.033621503110396","9.803136062982464","91","96.22"
"12723","false","0.15","uniform","0.15","profit","0.1","as ES model","1","5","1","100","58.033621503110226","9.803136062982464","91","96.22"
"12724","false","0.15","uniform","0.15","profit","0.1","as ES model","1","5","1","100","58.03362150311068","9.803136062982464","91","96.22"
"12725","false","0.15","uniform","0.15","profit","0.1","as ES model","1","5","1","100","58.03362150311068","9.803136062982464","91","96.22"
"12726","false","0.15","uniform","0.15","profit","0.1","as ES model","1","6","1","100","59.53380353665921","7.081615146461308","93.5","97.52"
"12727","false","0.15","uniform","0.15","profit","0.1","as ES model","1","6","1","100","59.533803536659605","7.081615146461308","93.5","97.52"
"12728","false","0.15","uniform","0.15","profit","0.1","as ES model","1","6","1","100","59.53380353665972","7.081615146461308","93.5","97.52"
"12729","false","0.15","uniform","0.15","profit","0.1","as ES model","1","6","1","100","59.53380353665989","7.081615146461308","93.5","97.52"
"12730","false","0.15","uniform","0.15","profit","0.1","as ES model","1","6","1","100","59.53380353665949","7.081615146461308","93.5","97.52"
"12731","false","0.15","uniform","0.15","profit","0.1","as ES model","1","7","1","100","58.033621503110396","9.803136062982464","91","96.22"
"12732","false","0.15","uniform","0.15","profit","0.1","as ES model","1","7","1","100","58.03362150311045","9.803136062982464","91","96.22"
"12733","false","0.15","uniform","0.15","profit","0.1","as ES model","1","7","1","100","58.03362150311051","9.803136062982464","91","96.22"
"12734","false","0.15","uniform","0.15","profit","0.1","as ES model","1","7","1","100","58.03362150311045","9.803136062982464","91","96.22"
"12735","false","0.15","uniform","0.15","profit","0.1","as ES model","1","7","1","100","58.03362150311068","9.803136062982464","91","96.22"
"12736","false","0.15","uniform","0.15","profit","0.1","as ES model","1","8","1","100","59.8620849974792","6.5373109631570765","94","97.85"
"12737","false","0.15","uniform","0.15","profit","0.1","as ES model","1","8","1","100","59.8620849974792","6.5373109631570765","94","97.85"
"12738","false","0.15","uniform","0.15","profit","0.1","as ES model","1","8","1","100","59.86208499747903","6.5373109631570765","94","97.85"
"12739","false","0.15","uniform","0.15","profit","0.1","as ES model","1","8","1","100","59.8620849974792","6.5373109631570765","94","97.85"
"12740","false","0.15","uniform","0.15","profit","0.1","as ES model","1","8","1","100","59.86208499747909","6.5373109631570765","94","97.85"
"12741","false","0.15","uniform","0.15","profit","0.1","as ES model","1","9","1","100","58.03362150311051","9.803136062982464","91","96.22"
"12742","false","0.15","uniform","0.15","profit","0.1","as ES model","1","9","1","100","58.03362150311068","9.803136062982464","91","96.22"
"12743","false","0.15","uniform","0.15","profit","0.1","as ES model","1","9","1","100","58.03362150311057","9.803136062982464","91","96.22"
"12744","false","0.15","uniform","0.15","profit","0.1","as ES model","1","9","1","100","58.03362150311045","9.803136062982464","91","96.22"
"12745","false","0.15","uniform","0.15","profit","0.1","as ES model","1","9","1","100","58.033621503110965","9.803136062982464","91","96.22"
"12746","false","0.15","uniform","0.15","profit","0.1","as ES model","1","10","1","100","59.46172146049912","7.125159481125731","93.5","97.12"
"12747","false","0.15","uniform","0.15","profit","0.1","as ES model","1","10","1","100","59.46172146049918","7.125159481125731","93.5","97.12"
"12748","false","0.15","uniform","0.15","profit","0.1","as ES model","1","10","1","100","59.461721460499405","7.125159481125731","93.5","97.12"
"12749","false","0.15","uniform","0.15","profit","0.1","as ES model","1","10","1","100","59.461721460499405","7.125159481125731","93.5","97.12"
